key_i,key_j,raw_matches,ratio_matches,mutual_matches,ransac_inliers,inlier_ratio,mean_reproj_error,coverage_i,coverage_j,selected_matches,verified,reason
left:6,left:5,10000,492,395,175,0.4430379746835443,1.0135358374256582,0.14185130285304978,0.1501755736977609,40,True,accepted
left:6,right:5,10000,490,397,200,0.5037783375314862,1.4463267550766108,0.23543546043651348,0.24269320937124372,40,True,accepted
right:6,left:5,10000,485,378,180,0.47619047619047616,1.1212488160643805,0.1896670156374059,0.20011247153286293,40,True,accepted
right:6,right:5,10000,480,385,187,0.4857142857142857,1.5976953780968943,0.23126580032328156,0.23986005856170142,40,True,accepted
left:6,left:4,10000,47,36,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:6,right:4,10000,52,34,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:6,left:4,10000,48,32,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:6,right:4,10000,50,30,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:6,left:2,10000,19,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:6,right:2,10000,14,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:6,left:2,10000,20,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:6,right:2,10000,16,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:7,right:7,10002,7790,7728,7722,0.9992236024844721,0.0759151152477833,0.9649138249107876,0.9649379964421106,40,True,accepted
left:7,left:6,10002,584,432,250,0.5787037037037037,1.5428979176237174,0.48510710372873,0.5028915520689348,40,True,accepted
left:7,right:6,10002,605,437,241,0.551487414187643,1.8859691030054797,0.1674389003997851,0.17582443667905256,40,True,accepted
right:7,left:6,10000,582,450,258,0.5733333333333334,1.337250983290841,0.28584015314600847,0.2989897478068597,40,True,accepted
right:7,right:6,10000,573,437,247,0.5652173913043478,1.4507592593269905,0.2879541748972755,0.3008157310588321,40,True,accepted
left:7,left:5,10002,103,62,20,0.3225806451612903,1.3195728066101169,0.10609888859196707,0.11184250838948473,0,False,inlier_count
left:7,right:5,10002,83,53,19,0.3584905660377358,1.0093100604042988,0.04740778660887752,0.050157814959038066,0,False,inlier_count
right:7,left:5,10000,109,63,22,0.3492063492063492,1.0370443857238665,0.11157550798479673,0.12058582238558023,0,False,inlier_count
right:7,right:5,10000,100,58,18,0.3103448275862069,1.8720207852076693,0.14339209573574993,0.14960437372985222,0,False,inlier_count
left:7,left:3,10002,22,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:7,right:3,10002,18,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:7,left:3,10000,17,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:7,right:3,10000,18,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:8,right:8,10000,7893,7817,7803,0.9982090315977996,0.08518581553054515,0.9774083544649994,0.977361943774085,40,True,accepted
left:8,left:7,10000,684,538,238,0.4423791821561338,1.7921104513409112,0.22610532753559334,0.24103177283242494,40,True,accepted
left:8,right:7,10000,732,564,280,0.49645390070921985,1.739318040386151,0.3404334813627236,0.36062547936078326,40,True,accepted
right:8,left:7,10000,677,525,211,0.40190476190476193,1.9649514645094885,0.3077633716832466,0.3282294406073524,40,True,accepted
right:8,right:7,10000,734,562,258,0.45907473309608543,1.6210404074613078,0.4000011517594317,0.4207821905259401,40,True,accepted
left:8,left:6,10000,146,86,40,0.46511627906976744,1.760827624712484,0.16232926963590152,0.16665218736322746,40,True,accepted
left:8,right:6,10000,156,93,36,0.3870967741935484,1.3423260005793705,0.11285801209053171,0.12360743890731919,0,False,inlier_count
right:8,left:6,10000,159,94,40,0.425531914893617,1.904014416695667,0.13126455326018738,0.13980660881202472,40,True,accepted
right:8,right:6,10000,173,99,43,0.43434343434343436,1.894492320851219,0.11580983972242644,0.12367242948050275,40,True,accepted
left:8,left:4,10000,27,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:8,right:4,10000,33,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:8,left:4,10000,27,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:8,right:4,10000,34,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:9,right:9,10000,7769,7607,7587,0.9973708426449323,0.09231925119033796,0.9758773512353308,0.9758672293153159,40,True,accepted
left:9,left:8,10000,1074,759,223,0.2938076416337286,1.6422577687579085,0.3853691846314761,0.39168396573459896,40,True,accepted
left:9,right:8,10000,1048,747,235,0.31459170013386883,2.0738686964470987,0.4564507075895306,0.46235681023510333,40,True,accepted
right:9,left:8,10001,1075,738,240,0.3252032520325203,1.6202451445356587,0.42118438778290185,0.4262528918337222,40,True,accepted
right:9,right:8,10001,1092,789,265,0.3358681875792142,2.1176593739739618,0.46481631486210895,0.47077793250211925,40,True,accepted
left:9,left:7,10000,295,116,31,0.2672413793103448,1.4930352972328567,0.113951368571805,0.138039539717847,0,False,inlier_count
left:9,right:7,10000,359,112,34,0.30357142857142855,1.3882124854668352,0.1926844289878326,0.2287458791294291,0,False,inlier_count
right:9,left:7,10001,331,112,36,0.32142857142857145,1.5867897641556918,0.24211791997856605,0.2580478928795048,0,False,inlier_count
right:9,right:7,10001,399,115,43,0.3739130434782609,1.7566909529396966,0.17748981268660158,0.20587817317262172,40,True,accepted
left:9,left:5,10000,157,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:9,right:5,10000,128,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:9,left:5,10001,158,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:9,right:5,10001,118,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:10,right:10,10000,7843,7661,7624,0.9951703432972197,0.09968726375633595,0.9803467682156715,0.9803710338033552,40,True,accepted
left:10,left:9,10000,2028,1622,429,0.2644882860665845,1.8219491737179232,0.5340513053991207,0.5306875551538628,40,True,accepted
left:10,right:9,10000,2025,1622,449,0.27681874229346487,1.8763668900248331,0.5208889785145666,0.5168364144199777,40,True,accepted
right:10,left:9,10000,2036,1637,442,0.27000610873549175,1.714549971979166,0.5223066120991221,0.5181115612469104,40,True,accepted
right:10,right:9,10000,2041,1627,455,0.2796558082360172,1.9099730635406549,0.5281706845445008,0.5245257839451016,40,True,accepted
left:10,left:8,10000,546,240,59,0.24583333333333332,1.4206142718854229,0.32656201018714837,0.32947571202263193,0,False,inlier_ratio
left:10,right:8,10000,509,254,58,0.2283464566929134,1.7409417289794304,0.26304418781651223,0.26709672631362635,0,False,inlier_ratio
right:10,left:8,10000,549,255,61,0.23921568627450981,1.7447612562828179,0.29888877471044206,0.30195390719341675,0,False,inlier_ratio
right:10,right:8,10000,519,261,63,0.2413793103448276,1.408208763505632,0.3196121434566197,0.3229622782186476,0,False,inlier_ratio
left:10,left:6,10000,154,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:10,right:6,10000,170,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:10,left:6,10000,152,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:10,right:6,10000,168,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:11,right:11,10000,7934,7710,7685,0.996757457846952,0.093263005043167,0.9755510970755403,0.9755358795275763,40,True,accepted
left:11,left:10,10000,1971,1608,542,0.3370646766169154,1.7108013535548938,0.49721234037489836,0.48749013877313063,40,True,accepted
left:11,right:10,10000,1952,1576,522,0.33121827411167515,1.7812273900695195,0.37746871275652316,0.36925608292158274,40,True,accepted
right:11,left:10,10000,1964,1602,497,0.31023720349563044,1.7976069582486285,0.49982373316018425,0.500268874097446,40,True,accepted
right:11,right:10,10000,1957,1588,533,0.33564231738035266,1.5799644954414163,0.5757625537267813,0.5706299933160095,40,True,accepted
left:11,left:9,10000,768,460,129,0.28043478260869564,1.7286279414871522,0.3149435543016945,0.313943015908686,40,True,accepted
left:11,right:9,10000,790,463,119,0.2570194384449244,1.5674857404630513,0.3488883331146983,0.34501930747343973,40,True,accepted
right:11,left:9,10000,778,457,118,0.25820568927789933,1.3910718607546881,0.2953462798150673,0.29364251015911413,40,True,accepted
right:11,right:9,10000,782,465,111,0.23870967741935484,1.145363334794379,0.31876476378366125,0.3148393407934522,0,False,inlier_ratio
left:11,left:7,10000,160,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:11,right:7,10000,181,19,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:11,left:7,10000,158,18,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:11,right:7,10000,189,19,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:12,right:12,10000,7871,7665,7640,0.9967384213959556,0.08559072358366838,0.9783771511927988,0.9783530054391156,40,True,accepted
left:12,left:11,10000,1645,1271,492,0.3870967741935484,1.6134336394103426,0.45297238451365107,0.4491698997584322,40,True,accepted
left:12,right:11,10000,1626,1245,443,0.35582329317269074,1.7028232795953353,0.42706266526804676,0.4216758448986684,40,True,accepted
right:12,left:11,10000,1663,1288,474,0.36801242236024845,1.9662837624796554,0.4930078602411026,0.4871396636750517,40,True,accepted
right:12,right:11,10000,1698,1284,499,0.3886292834890966,1.710947484771642,0.4886416857989981,0.4834912637793642,40,True,accepted
left:12,left:10,10000,669,409,106,0.2591687041564792,1.6509988397064876,0.26044394137642507,0.2625047950448776,40,True,accepted
left:12,right:10,10000,654,392,127,0.3239795918367347,1.6436721730272081,0.2500104726031083,0.24462346438932522,40,True,accepted
right:12,left:10,10000,683,423,118,0.2789598108747045,1.9316060142617926,0.34018033353101707,0.3319873526148848,40,True,accepted
right:12,right:10,10000,707,390,122,0.3128205128205128,1.6139966622689899,0.2595801465557269,0.2556660013992034,40,True,accepted
left:12,left:8,10000,213,30,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:12,right:8,10000,183,39,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:12,left:8,10000,220,43,15,0.3488372093023256,0.7144504728079616,0.06604648270803777,0.06615232525223229,0,False,inlier_count
right:12,right:8,10000,187,46,19,0.41304347826086957,0.4207188370477935,0.0717935784224603,0.07166932738165724,0,False,inlier_count
left:13,right:13,10000,7807,7688,7675,0.9983090530697191,0.0935986746803933,0.9778147622984494,0.9778083557770998,40,True,accepted
left:13,left:12,10000,753,517,262,0.5067698259187621,1.5708949612561829,0.40165642329355733,0.39212643985227535,40,True,accepted
left:13,right:12,10000,735,510,261,0.5117647058823529,1.711835163314492,0.4195762211561502,0.4081616252746159,40,True,accepted
right:13,left:12,10000,763,518,282,0.5444015444015444,1.5218121150296535,0.3907487784326444,0.3811126105829869,40,True,accepted
right:13,right:12,10000,719,497,265,0.5331991951710262,1.6665093848908628,0.42325601593878825,0.41373302798477224,40,True,accepted
left:13,left:11,10000,382,219,93,0.4246575342465753,1.7415547355129484,0.29062753368874644,0.2813086159810337,40,True,accepted
left:13,right:11,10000,332,213,85,0.39906103286384975,1.6582891712461734,0.3212905363442649,0.3085890144000931,40,True,accepted
right:13,left:11,10000,375,216,98,0.4537037037037037,1.7294228700986907,0.33674517896221173,0.32853059036423243,40,True,accepted
right:13,right:11,10000,333,217,102,0.4700460829493088,1.9210103656118362,0.32808644732454323,0.3194372922607512,40,True,accepted
left:13,left:9,10000,132,35,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:13,right:9,10000,189,44,8,0.18181818181818182,0.867118675959551,0.17353103354957822,0.16885109609016155,0,False,inlier_count+inlier_ratio
right:13,left:9,10000,117,31,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:13,right:9,10000,200,35,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:14,right:14,10000,7711,7572,7563,0.998811410459588,0.08765960305731331,0.945285152025171,0.9453422114024204,40,True,accepted
left:14,left:13,10000,1735,1470,593,0.4034013605442177,1.6268796300192327,0.4127405490903795,0.4061993641465894,40,True,accepted
left:14,right:13,10000,1777,1509,649,0.4300861497680583,1.4555364252326917,0.4160022648218673,0.40952185013840703,40,True,accepted
right:14,left:13,10000,1763,1506,625,0.4150066401062417,1.4612841448827498,0.4054101634895565,0.3988354192039487,40,True,accepted
right:14,right:13,10000,1789,1498,609,0.40654205607476634,1.5953259645624658,0.4278616920450873,0.42146725050765405,40,True,accepted
left:14,left:12,10000,387,207,125,0.6038647342995169,1.814682157310821,0.32139127614372665,0.29952508143956535,40,True,accepted
left:14,right:12,10000,390,225,140,0.6222222222222222,1.8090732299860695,0.3199463074449955,0.3004548537485309,40,True,accepted
right:14,left:12,10000,377,201,117,0.582089552238806,1.7338420538952632,0.34229979187974835,0.3209780499812106,40,True,accepted
right:14,right:12,10000,387,216,115,0.5324074074074074,1.7848497040500904,0.32155766415327697,0.30353569771372274,40,True,accepted
left:14,left:10,10000,177,62,26,0.41935483870967744,1.8758265132486698,0.240865599483339,0.2287558486002709,0,False,inlier_count
left:14,right:10,10000,172,61,24,0.39344262295081966,1.856396571777238,0.21994807750869663,0.21536191916025815,0,False,inlier_count
right:14,left:10,10000,169,67,26,0.3880597014925373,1.8814491893753145,0.26630371130126773,0.254904579766555,0,False,inlier_count
right:14,right:10,10000,177,54,24,0.4444444444444444,2.1016750209926163,0.20423622197971913,0.194456318561823,0,False,inlier_count
left:15,right:15,10001,7801,7663,7642,0.9972595589194833,0.0866562772476845,0.9814296022777156,0.9814591248533494,40,True,accepted
left:15,left:14,10001,936,670,334,0.49850746268656715,1.5248269537551533,0.44590367944654125,0.44034053694287023,40,True,accepted
left:15,right:14,10001,960,680,371,0.5455882352941176,1.6946985173108744,0.4995699888611174,0.49887767445976156,40,True,accepted
right:15,left:14,10000,945,669,337,0.5037369207772795,1.5982338873638477,0.47303594920654113,0.4717103944750793,40,True,accepted
right:15,right:14,10000,932,658,333,0.506079027355623,1.5524932748639892,0.5106500832102278,0.5056980014251976,40,True,accepted
left:15,left:13,10001,521,344,143,0.41569767441860467,1.6424550612305961,0.3127410638307162,0.3085840038256793,40,True,accepted
left:15,right:13,10001,535,355,156,0.4394366197183099,2.0647777956792166,0.38281367808202865,0.38451272499104006,40,True,accepted
right:15,left:13,10000,518,354,164,0.4632768361581921,1.8208929425722655,0.3197921193215399,0.3131443617290904,40,True,accepted
right:15,right:13,10000,541,356,176,0.4943820224719101,1.9358050838984917,0.34194855098738913,0.3415813241253867,40,True,accepted
left:15,left:11,10001,612,413,207,0.5012106537530266,1.9359445233594539,0.3194942772834009,0.2960708899017698,40,True,accepted
left:15,right:11,10001,593,409,205,0.5012224938875306,2.0823095128251956,0.3671694764132822,0.3418791126680779,40,True,accepted
right:15,left:11,10000,615,436,184,0.42201834862385323,1.7391844460906878,0.2727879466545737,0.2523599649207242,40,True,accepted
right:15,right:11,10000,637,422,213,0.504739336492891,2.098705375914888,0.34493728990232597,0.31658510094534964,40,True,accepted
left:15,left:2,10001,48,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:15,right:2,10001,49,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:15,left:2,10000,48,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:15,right:2,10000,54,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:16,right:16,10000,7858,7710,7695,0.9980544747081712,0.08918174784460504,0.9794847304746535,0.9794543055162563,40,True,accepted
left:16,left:15,10000,1441,1104,448,0.4057971014492754,1.6842951540017825,0.5561366319048023,0.5504900201453556,40,True,accepted
left:16,right:15,10000,1411,1062,435,0.4096045197740113,1.7128691654142538,0.6069754534351401,0.6037201166393391,40,True,accepted
right:16,left:15,10000,1411,1065,410,0.38497652582159625,1.7658664620591364,0.5212204003087326,0.5136986840341004,40,True,accepted
right:16,right:15,10000,1404,1063,431,0.40545625587958606,1.6178780207782404,0.5056032268683318,0.5009873427434245,40,True,accepted
left:16,left:14,10000,361,199,99,0.49748743718592964,1.9404283197279777,0.345174770799279,0.3310961975119792,40,True,accepted
left:16,right:14,10000,361,208,109,0.5240384615384616,1.8698411555061965,0.3356724918088693,0.3173492012194589,40,True,accepted
right:16,left:14,10000,367,212,109,0.5141509433962265,1.7721429278757121,0.3836902400972434,0.3616004784313979,40,True,accepted
right:16,right:14,10000,364,214,109,0.5093457943925234,1.898040040476742,0.35108553444684026,0.3309795583693477,40,True,accepted
left:16,left:12,10000,468,279,133,0.4767025089605735,1.646508033966578,0.2087495206592498,0.19490843720027332,40,True,accepted
left:16,right:12,10000,480,289,130,0.44982698961937717,1.722096240513425,0.2570885881798025,0.2416500898769242,40,True,accepted
right:16,left:12,10000,500,285,146,0.512280701754386,2.1108572306995783,0.2930959468443313,0.27643959068375873,40,True,accepted
right:16,right:12,10000,506,283,139,0.4911660777385159,1.8579471419714884,0.27557505015226125,0.256408747377412,40,True,accepted
left:16,left:1,10000,46,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:16,right:1,10000,47,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:16,left:1,10000,42,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:16,right:1,10000,44,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,right:17,10001,7871,7689,7669,0.9973988815190532,0.09092803351489288,0.9506416743589884,0.9506635894007257,40,True,accepted
left:17,left:16,10001,1691,1312,512,0.3902439024390244,1.7524623890056001,0.44617216008704785,0.43936724387007964,40,True,accepted
left:17,right:16,10001,1728,1369,543,0.3966398831263696,1.492599745841993,0.5355856891858907,0.5291743989897535,40,True,accepted
right:17,left:16,10000,1703,1331,507,0.38091660405709993,1.5875024297842486,0.5237213939756507,0.518784144844791,40,True,accepted
right:17,right:16,10000,1735,1366,539,0.3945827232796486,1.5684253084688,0.5187002301532235,0.5139674398260288,40,True,accepted
left:17,left:15,10001,520,307,127,0.41368078175895767,1.7272662776415042,0.2360264598541013,0.2327168962957723,40,True,accepted
left:17,right:15,10001,518,310,109,0.35161290322580646,1.4048442704183397,0.20395397924912786,0.20145338447477026,40,True,accepted
right:17,left:15,10000,498,292,115,0.3938356164383562,1.873111547938587,0.24882593335985076,0.23771129549484127,40,True,accepted
right:17,right:15,10000,523,287,107,0.37282229965156793,1.4062149525154515,0.20942153606414415,0.2059511371952796,40,True,accepted
left:17,left:13,10001,162,69,34,0.4927536231884058,2.017279500601762,0.12902499961313676,0.11969708688788912,0,False,inlier_count
left:17,right:13,10001,182,74,35,0.47297297297297297,1.641412979007909,0.1612152982203582,0.14991314364497219,0,False,inlier_count
right:17,left:13,10000,173,59,29,0.4915254237288136,2.069536408197321,0.14234127947153635,0.13007992436421612,0,False,inlier_count
right:17,right:13,10000,173,66,28,0.42424242424242425,1.8218640093727525,0.12362534329509534,0.11227386368677997,0,False,inlier_count
left:17,left:1,10001,55,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,right:1,10001,50,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,left:1,10000,52,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,right:1,10000,30,1,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,left:0,10001,79,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,right:0,10001,59,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,left:0,10000,73,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,right:0,10000,53,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,left:4,10001,47,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:17,right:4,10001,50,1,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,left:4,10000,48,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:17,right:4,10000,44,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:18,right:18,10000,7982,7827,7801,0.9966781653251565,0.09217861955714853,0.9788220691959104,0.978786628938496,40,True,accepted
left:18,left:17,10000,1966,1615,625,0.38699690402476783,1.4178363480500746,0.6276702500344694,0.6173395388780892,40,True,accepted
left:18,right:17,10000,1947,1600,649,0.405625,1.5742614952134606,0.557633540525485,0.5469627359443101,40,True,accepted
right:18,left:17,10000,1988,1646,665,0.4040097205346294,1.5648031791407604,0.5371643461358339,0.5263302753301425,40,True,accepted
right:18,right:17,10000,1953,1637,671,0.4098961514966402,1.5013451777902487,0.6407564622612256,0.6312547739427042,40,True,accepted
left:18,left:16,10000,506,340,150,0.4411764705882353,1.4807149435979314,0.2242457064546685,0.21637729792683025,40,True,accepted
left:18,right:16,10000,572,375,162,0.432,1.523301303464256,0.207657117718969,0.19884313865269082,40,True,accepted
right:18,left:16,10000,520,345,163,0.47246376811594204,1.5523001585221574,0.2266804024885643,0.21887247030979803,40,True,accepted
right:18,right:16,10000,583,371,183,0.49326145552560646,1.53308812517767,0.2352254537649777,0.22731053738281068,40,True,accepted
left:18,left:14,10000,114,50,17,0.34,0.9890281490887044,0.11874322266446515,0.10843596588278967,0,False,inlier_count
left:18,right:14,10000,147,43,16,0.37209302325581395,0.9208242218520188,0.08114038800978184,0.07681859911472196,0,False,inlier_count
right:18,left:14,10000,129,43,17,0.3953488372093023,1.8064245910298686,0.06818084424547155,0.05885360556740939,0,False,inlier_count
right:18,right:14,10000,136,39,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:18,left:8,10000,564,247,121,0.4898785425101215,1.8145695190901157,0.24507801957744468,0.23140045818849922,40,True,accepted
left:18,right:8,10000,545,259,116,0.44787644787644787,1.5130060579462252,0.1413559418406586,0.13354828760683096,40,True,accepted
right:18,left:8,10000,560,257,121,0.4708171206225681,1.8270339819688894,0.17755888520565738,0.1661993854243918,40,True,accepted
right:18,right:8,10000,516,252,111,0.44047619047619047,1.447638310864036,0.17797569784705541,0.16964338743561377,40,True,accepted
left:18,left:7,10000,252,74,34,0.4594594594594595,1.135512019654379,0.030185280434410825,0.031064463658230783,0,False,inlier_count
left:18,right:7,10000,256,76,36,0.47368421052631576,1.365177890584456,0.06702324217878747,0.06794547715053781,0,False,inlier_count
right:18,left:7,10000,245,70,36,0.5142857142857142,1.6028741882535202,0.1564671041146678,0.16978498160603772,0,False,inlier_count
right:18,right:7,10000,255,63,37,0.5873015873015873,1.858548424881535,0.16544399768119086,0.16616564288806113,0,False,inlier_count
left:19,right:19,10001,7845,7771,7763,0.9989705314631322,0.08253760508653785,0.9762137888454394,0.9762124403023984,40,True,accepted
left:19,left:18,10001,927,839,309,0.36829558998808104,1.578650857243675,0.5909575154756649,0.5818827988649994,40,True,accepted
left:19,right:18,10001,917,830,314,0.3783132530120482,1.9319144939291009,0.48471020249107083,0.47602864950497653,40,True,accepted
right:19,left:18,10000,898,784,264,0.336734693877551,1.2512199005339966,0.5477902811366404,0.5395857858479293,40,True,accepted
right:19,right:18,10000,896,794,282,0.35516372795969775,1.5731492764036141,0.610516337418201,0.5983084132731772,40,True,accepted
left:19,left:17,10001,341,262,91,0.3473282442748092,1.296129479161785,0.19071878039136186,0.18258273768713096,40,True,accepted
left:19,right:17,10001,350,271,90,0.33210332103321033,1.4445118366632617,0.12835119943319098,0.12282760783366446,40,True,accepted
right:19,left:17,10000,350,266,97,0.36466165413533835,1.481976414530669,0.2241352917775414,0.21516027456428233,40,True,accepted
right:19,right:17,10000,347,274,94,0.34306569343065696,1.7197141872102082,0.24955644387596587,0.24158029079796253,40,True,accepted
left:19,left:15,10001,50,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:19,right:15,10001,78,28,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:19,left:15,10000,56,29,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:19,right:15,10000,71,28,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:19,left:8,10001,374,253,123,0.48616600790513836,1.9480464175522716,0.26673469999172084,0.24007128258209393,40,True,accepted
left:19,right:8,10001,379,259,111,0.42857142857142855,1.8107902490468408,0.1969505571045973,0.17309295244271075,40,True,accepted
right:19,left:8,10000,370,251,112,0.44621513944223107,1.9247798790612138,0.2653929598908392,0.24607738549339572,40,True,accepted
right:19,right:8,10000,369,259,116,0.44787644787644787,1.473173187913996,0.13278809506060088,0.11841848003572869,40,True,accepted
left:19,left:6,10001,94,46,20,0.43478260869565216,1.2006546448376878,0.05937961079209419,0.061424843822797386,0,False,inlier_count
left:19,right:6,10001,105,51,27,0.5294117647058824,1.7067015851331964,0.10269361657339379,0.10759613457273634,0,False,inlier_count
right:19,left:6,10000,110,53,22,0.41509433962264153,1.507119514832708,0.08393402099369993,0.08926574835386346,0,False,inlier_count
right:19,right:6,10000,109,48,25,0.5208333333333334,1.4607025845279487,0.14232065611167843,0.14970436026762582,0,False,inlier_count
left:19,left:5,10001,65,20,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:19,right:5,10001,52,18,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:19,left:5,10000,74,25,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:19,right:5,10000,49,16,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:19,left:7,10001,226,120,56,0.4666666666666667,1.5027127042425044,0.15207538153012767,0.1468813472116459,40,True,accepted
left:19,right:7,10001,247,118,68,0.576271186440678,2.0663515798573386,0.23545620927797337,0.22656516583015848,40,True,accepted
right:19,left:7,10000,225,139,64,0.460431654676259,1.9446895060653286,0.22745167538117553,0.21731116548908277,40,True,accepted
right:19,right:7,10000,258,137,72,0.5255474452554745,1.73164539078186,0.32592428094110526,0.3193412655184327,40,True,accepted
left:20,right:20,10000,7787,7736,7731,0.9993536711478801,0.0766873655054724,0.967770799124723,0.9677655351561434,40,True,accepted
left:20,left:19,10000,696,568,356,0.6267605633802817,1.5772973713046636,0.31399398952417024,0.29969377305345324,40,True,accepted
left:20,right:19,10000,650,531,375,0.7062146892655368,1.8103145798076032,0.41664383562107116,0.3991668570246929,40,True,accepted
right:20,left:19,10000,694,576,393,0.6822916666666666,1.8479136061697505,0.4983101978014054,0.48100862486586526,40,True,accepted
right:20,right:19,10000,654,538,363,0.6747211895910781,1.7159228764008132,0.3999721915594781,0.38414961442472423,40,True,accepted
left:20,left:18,10000,175,132,59,0.44696969696969696,1.4686431241126012,0.1450885503322877,0.13411685925550565,40,True,accepted
left:20,right:18,10000,172,133,58,0.43609022556390975,1.6486642642787388,0.18053150305741206,0.16763870376960327,40,True,accepted
right:20,left:18,10000,165,134,59,0.44029850746268656,1.7210146100948005,0.2391254668464452,0.221556602561507,40,True,accepted
right:20,right:18,10000,159,133,54,0.40601503759398494,1.3889141133290634,0.14983213621536756,0.14063543980152485,40,True,accepted
left:20,left:16,10000,28,14,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:20,right:16,10000,25,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:20,left:16,10000,25,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:20,right:16,10000,20,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:20,left:6,10000,114,57,29,0.5087719298245614,1.6453735448136915,0.21214518246345598,0.199712272951066,0,False,inlier_count
left:20,right:6,10000,118,65,34,0.5230769230769231,1.7672195197614717,0.19090184378711464,0.1716502814602749,0,False,inlier_count
right:20,left:6,10000,110,62,34,0.5483870967741935,1.738876700293783,0.1977857856151124,0.18067763220939076,0,False,inlier_count
right:20,right:6,10000,110,69,36,0.5217391304347826,1.6908060968183045,0.16060907914044142,0.1533503184520064,0,False,inlier_count
